Components,Pressure_kPa,Temperature_C,Speed_mms,Cells (e6/ml),Needle_um,Has_Cells,num_components,contains_alginate,contains_gelatin,contains_pcl,contains_gelatin_methacrylated,contains_hydroxyapatite,contains_hyaluronic_acid,contains_pluronic_f127,contains_plga,contains_methylcellulose,contains_beta_tricalcium_phosphate,contains_chitosan,contains_fibrinogen,contains_carbopol,contains_polypropylene_fumarate_ppf,contains_diethyl_fumarate_def,contains_diclofenac_sodium,contains_lactose,contains_polyplasdone,contains_gellan_gum,contains_laponite,contains_glycerol,contains_pegda,contains_collagen,contains_hyaluronic_acid_methacrylated,contains_hydroxypropyl_methylcellulose,alginate_conc,gelatin_conc,pcl_conc,gelatin_methacrylated_conc,hydroxyapatite_conc,hyaluronic_acid_conc,pluronic_f127_conc,plga_conc,methylcellulose_conc,beta_tricalcium_phosphate_conc,chitosan_conc,fibrinogen_conc,carbopol_conc,polypropylene_fumarate_ppf_conc,diethyl_fumarate_def_conc,diclofenac_sodium_conc,lactose_conc,polyplasdone_conc,gellan_gum_conc,laponite_conc,glycerol_conc,pegda_conc,collagen_conc,hyaluronic_acid_methacrylated_conc,hydroxypropyl_methylcellulose_conc,dominant_material_type,total_solid_content,has_synthetic_polymer,has_natural_polymer,volumetric_flow_rate,wall_shear_rate,specific_pressure,throughput_capacity,temp_stress,shear_stress_risk,resolution_capability
Chitosan [2.5 wt%] Gelatin [5 wt%] ,240.0,27.0,16.667,,210.0,False,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,7.5,0,1,0.5772791954501264,317.46515492783374,14.399711141794493,735014.7000000001,0,0,0.004761904739229025
Chitosan [4 wt%] ,40.0,20.0,15.0,,580.0,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,4.0,0,1,3.9631191325035235,103.44809750328017,2.6666664888889007,5046000.0,0,0,0.001724137928061831
Chitosan [4 wt%] Silk Particles [2 wt%] ,40.0,20.0,15.0,,580.0,False,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,6.0,0,1,3.9631191325035235,103.44809750328017,2.6666664888889007,5046000.0,0,0,0.001724137928061831
Chitosan [4 wt%] Silk Particles [4 wt%] ,40.0,20.0,15.0,,580.0,False,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,8.0,0,1,3.9631191325035235,103.44809750328017,2.6666664888889007,5046000.0,0,0,0.001724137928061831
Chitosan [4 wt%] Silk Particles [12 wt%] ,40.0,20.0,15.0,,580.0,False,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,16.0,0,1,3.9631191325035235,103.44809750328017,2.6666664888889007,5046000.0,0,0,0.001724137928061831
Gelatin [20 wt%] Alginate [2 wt%] Beta Tricalcium Phosphate [10 wt%] ,169.35379119999993,43.0,17.5,,260.0,False,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,32.0,0,1,0.9291260272991815,269.2297337317934,9.677358944150914,1183000.0,1,0,0.003846153831360947
Gelatin [20 wt%] Alginate [2 wt%] Beta Tricalcium Phosphate [13 wt%] ,169.35379119999993,43.0,17.5,,260.0,False,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,35.0,0,1,0.9291260272991815,269.2297337317934,9.677358944150914,1183000.0,1,0,0.003846153831360947
Gelatin [20 wt%] Alginate [2 wt%] Beta Tricalcium Phosphate [15 wt%] ,169.35379119999993,43.0,17.5,,260.0,False,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,37.0,0,1,0.9291260272991815,269.2297337317934,9.677358944150914,1183000.0,1,0,0.003846153831360947
Gelatin Norbornene [10 wt%] ,166.19738879999997,22.5,15.0,NIH 3T3 Fibroblasts (2),840.0,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,10.0,0,1,8.312654161398592,71.42848639465906,11.079825181344987,10584000.0,0,0,0.0011904761890589568
Gelatin Methacrylated [10 wt%] ,164.29738879999996,22.5,15.0,NIH 3T3 Fibroblasts (2),840.0,True,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,10.0,0,1,8.312654161398592,71.42848639465906,10.953158523122763,10584000.0,0,0,0.0011904761890589568
Gelatin Methacrylated [10 wt%] ,300.0,27.5,7.5,,160.0,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,10.0,0,1,0.15079644737231007,187.49882813232418,39.99999466666738,192000.0,0,0,0.006249999960937501
Gelatin Methacrylated [10 wt%] ,300.0,24.5,6.67,HEPG2 Liver Cells (1.5),160.0,True,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,10.0,0,1,0.1341083071964411,166.7489578190136,44.97750450112376,170752.0,0,0,0.006249999960937501
Gelatin Methacrylated [10 wt%] ,50.0,24.5,10.0,HEPG2 Liver Cells (1.5),210.0,True,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,10.0,0,1,0.3463605900582747,190.4752834510312,4.99999950000005,441000.0,0,0,0.004761904739229025
Gelatin Methacrylated [15 wt%] ,400.0,28.5,9.16,,210.0,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,15.0,0,1,0.3172663004933796,174.47535964114456,43.66811750348062,403956.0,0,0,0.004761904739229025
Gelatin Methacrylated [20 wt%] ,400.0,30.0,9.16,,210.0,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,20.0,0,1,0.3172663004933796,174.47535964114456,43.66811750348062,403956.0,0,0,0.004761904739229025
Gelatin [15 wt%] Silk Fibroin [8 wt%] ,200.0,28.0,1.0,Primary Human Nasal Inferior Turbinate Tissue-derived (2.5),250.0,True,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,23.0,0,1,0.04908738521234052,15.999936000256001,199.99980000020003,62500.0,0,0,0.003999999984
Fibrinogen [30 mg/ml] Gelatin [35 mg/ml] Hyaluronic Acid [3 mg/ml] ,60.0,18.0,5.005,Primary Rabbit Bladder Urothelial Cells (10),300.0,True,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,68.0,0,1,0.3537826027023806,66.73311088963038,11.988009592805277,450450.0,0,0,0.0033333333222222224
Fibrinogen [30 mg/ml] Gelatin [35 mg/ml] Hyaluronic Acid [3 mg/ml] ,60.0,18.0,5.005,Primary Rabbit Smooth Muscle Cells (10),300.0,True,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,68.0,0,1,0.3537826027023806,66.73311088963038,11.988009592805277,450450.0,0,0,0.0033333333222222224
PLCL [100 wt%] ,550.0,160.0,5.005,,200.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,100.0,0,0,0.15723671231216915,100.09949950250248,109.89008793404837,200200.0,1,1,0.004999999975
PLCL [50 wt%] PCL [50 wt%] ,760.0,150.0,5.005,,200.0,False,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,100.0,1,0,0.15723671231216915,100.09949950250248,151.84812150886683,200200.0,1,1,0.004999999975
PCL [100 wt%] ,760.0,98.0,5.005,,200.0,False,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Synthetic_Polymer,100.0,1,0,0.15723671231216915,100.09949950250248,151.84812150886683,200200.0,1,1,0.004999999975
Gelatin [5 wt%] ,50.0,24.0,5.0,Human Umbilical Vein Endothelial Cells (5),160.0,True,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,5.0,0,1,0.10053096491487337,124.99921875488278,9.9999980000004,128000.0,0,0,0.006249999960937501
Gelatin [5 wt%] ,50.0,24.0,5.0,HEK293 Kidney Cells (5),160.0,True,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,5.0,0,1,0.10053096491487337,124.99921875488278,9.9999980000004,128000.0,0,0,0.006249999960937501
Alginate [4 wt%] ,386.6114176,25.0,4.166667,MG63 Human Osteoblasts (1),200.0,True,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,4.0,0,1,0.13089970437155024,83.33292333538333,92.78671053225261,166666.68000000002,0,0,0.004999999975
Alginate [4 wt%] ,386.6114176,25.0,4.166667,Primary Human Nasal Septum Cartilage Chondrocytes (1),200.0,True,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,4.0,0,1,0.13089970437155024,83.33292333538333,92.78671053225261,166666.68000000002,0,0,0.004999999975
PCL [100 wt%] ,400.0,80.0,1.666667,,200.0,False,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Synthetic_Polymer,100.0,1,0,0.0523598880318054,33.33317333413333,239.99980800015362,66666.68,1,0,0.004999999975
Pluronic F127 [25 wt%] ,120.0,37.0,7.689800000000002,Balb 3T3 Mouse Fibroblasts (1),200.0,True,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Thermo-responsive,25.0,0,0,0.24158219187574798,153.7952310238449,15.605085229123612,307592.00000000006,0,0,0.004999999975
Gellan Gum [1.5 wt%] PEGDA [10 wt%] ,610.6831700000002,37.0,10.0,Cell Line MC3T3-E1 Osteoblasts (2),260.0,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,10.0,0.0,0.0,0.0,Other,11.5,1,0,0.5309291584566751,153.84556213245335,61.06831089316894,676000.0,0,1,0.003846153831360947
Gellan Gum [1.5 wt%] PEGDA [10 wt%] ,610.6831700000002,37.0,10.0,Murine Bone Marrow Stromal Cells (2),260.0,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,10.0,0.0,0.0,0.0,Other,11.5,1,0,0.5309291584566751,153.84556213245335,61.06831089316894,676000.0,0,1,0.003846153831360947
Alginate [5 wt%] ,165.47424,20.0,10.0,,203.0,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,5.0,0,1,0.3236547291544545,197.04336431840235,16.54742234525777,412090.0,0,0,0.004926108350117693
Alginate [7 wt%] ,303.36944,20.0,10.0,,203.0,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,7.0,0,1,0.3236547291544545,197.04336431840235,30.336940966305907,412090.0,0,0,0.004926108350117693
Alginate [1 wt%] Cellulose Nanofibrillated [2 wt%] ,13.78952,25.0,1.0,PC-12 Cells (1),500.0,True,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,3.0,0,1,0.19634954084936207,7.999984000032,13.78950621049379,250000.0,0,0,0.001999999996
Alginate [1 wt%] Cellulose Nanofibrillated [2 wt%] ,13.78952,25.0,1.0,NIH 3T3 Fibroblasts (1),500.0,True,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,3.0,0,1,0.19634954084936207,7.999984000032,13.78950621049379,250000.0,0,0,0.001999999996
Alginate [0.25 wt%] Cellulose Nanofibrillated [2 wt%] ,13.78952,25.0,1.0,C57BL/6 Mouse Embryonic Stem Cells (1),500.0,True,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,2.25,0,1,0.19634954084936207,7.999984000032,13.78950621049379,250000.0,0,0,0.001999999996
Chitosan [4.5 wt%] ,25.0,37.0,10.0,Human Fibroblasts (0.2),410.0,True,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,4.5,0,1,1.3202543126711102,97.56073765673743,2.499999750000025,1681000.0,0,0,0.0024390243842950625
Poly(gamma glutamic acid) [2 wt%] ,5.0,37.0,10.0,,260.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,2.0,0,0,0.5309291584566751,153.84556213245335,0.499999950000005,676000.0,0,0,0.003846153831360947
Chitosan [6 wt%] ,40.0,37.0,10.0,Human Fibroblasts (0.2),410.0,True,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,6.0,0,1,1.3202543126711102,97.56073765673743,3.99999960000004,1681000.0,0,0,0.0024390243842950625
Alginate [0.8 wt%] Gelatin [4.1 wt%] Glycerol [10 %] ,40.0,20.0,2.0,Human Mesenchymal Stem Cells (5),210.0,True,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,Natural_Polymer,14.9,0,1,0.06927211801165493,38.095056690206235,19.999990000005,88200.0,0,0,0.004761904739229025
Alginate [1.3 wt%] Gelatin [4.1 wt%] Glycerol [10 %] ,40.0,20.0,2.0,Human Mesenchymal Stem Cells (5),210.0,True,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.3,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,Natural_Polymer,15.4,0,1,0.06927211801165493,38.095056690206235,19.999990000005,88200.0,0,0,0.004761904739229025
Alginate [1.8 wt%] Gelatin [4.1 wt%] Glycerol [10 %] ,40.0,20.0,2.0,Human Mesenchymal Stem Cells (5),210.0,True,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.8,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,Natural_Polymer,15.9,0,1,0.06927211801165493,38.095056690206235,19.999990000005,88200.0,0,0,0.004761904739229025
Alginate [2.3 wt%] Gelatin [4.1 wt%] Glycerol [10 %] ,40.0,20.0,2.0,Human Mesenchymal Stem Cells (5),210.0,True,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.3,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,Natural_Polymer,16.4,0,1,0.06927211801165493,38.095056690206235,19.999990000005,88200.0,0,0,0.004761904739229025
Alginate [6 wt%] Gelatin [4 wt%] ,55.0,25.0,10.0,Cell Line SH-SY5Y (0.05),410.0,True,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,10.0,0,1,1.3202543126711102,97.56073765673743,5.499999450000056,1681000.0,0,0,0.0024390243842950625
Alginate [6 wt%] Gelatin [4 wt%] ,45.0,25.0,10.0,Cell Line SH-SY5Y (0.05),410.0,True,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,10.0,0,1,1.3202543126711102,97.56073765673743,4.499999550000045,1681000.0,0,0,0.0024390243842950625
Alginate [6 wt%] Gelatin [4 wt%] ,55.0,25.0,10.0,Human Induced Pluripotent Stem Cells (2),410.0,True,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,10.0,0,1,1.3202543126711102,97.56073765673743,5.499999450000056,1681000.0,0,0,0.0024390243842950625
Alginate [4 wt%] Gelatin [4 wt%] ,55.0,25.0,10.0,Neural Stem Cells iPSC Differentiated (2),410.0,True,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,8.0,0,1,1.3202543126711102,97.56073765673743,5.499999450000056,1681000.0,0,0,0.0024390243842950625
Gelatin Methacrylated [10 wt%] ,50.0,25.0,1.25,,250.0,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,10.0,0,1,0.06135923151542565,19.99992000032,39.9999680000256,78125.0,0,0,0.003999999984
Gelatin Methacrylated [5 wt%] Hydroxyapatite [0.5 wt%] Gelatin [5 wt%] ,125.0,23.0,5.0,Primary Human Adipose-derived Mesenchymal Stem Cells (5),200.0,True,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.0,0.0,5.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,10.5,0,1,0.15707963267948966,99.99950000249999,24.999995000001,200000.0,0,0,0.004999999975
Hyaluronic Acid pNIPAAM [15 wt%] Hyaluronic Acid Methacrylated [2 wt%] ,150.0,23.0,8.333,Primary Bovine Chondrocytes (6),300.0,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Other,17.0,0,0,0.5890250606031843,111.10629631234565,18.000717868628602,749970.0,0,0,0.0033333333222222224
Pluronic F127 Thiolated [12 wt%] Hyaluronic Acid Dopamine Conjugated [1 wt%] Gelatin Dopamine Conjugated [2 wt%] ,13.78952,37.0,1.0,S16Y Schwann Cells (3.2),210.0,True,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Thermo-responsive,15.0,0,1,0.03463605900582747,19.047528345103117,13.78950621049379,44100.0,0,0,0.004761904739229025
